codigo,descripcion
I12,"Pregunta I12.7.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - Seguro de vida"
I12,"Pregunta I12.8.21 En el trabajo principal a lo largo de su vida, ¿cuáles de las siguientes prestaciones le dan (daban)? - Otro"
I13,Pregunta I13.21 ¿Recibió usted algún beneficio del IMSS antes de agosto de 1997?
I13A,Pregunta I13A.21 ¿Recibió usted algún beneficio del ISSSTE antes de 2007?
I14,"Pregunta I14.21 A lo largo de su vida, en algún trabajo ¿alguna vez se aportó una cantidad para recibir una pensión para su jubilación?"
I15,Pregunta I15.21 ¿Como por cuántos años se hizo esta aportación?
I16,Pregunta I16.21 ¿Actualmente usted…?
I17,"Pregunta I17.1.21 Regularmente, ¿cuáles días y cuántas horas dedica usted a su trabajo principal? - LUNES"
I17,"Pregunta I17.2.21 Regularmente, ¿cuáles días y cuántas horas dedica usted a su trabajo principal? - MARTES"
I17,"Pregunta I17.3.21 Regularmente, ¿cuáles días y cuántas horas dedica usted a su trabajo principal? - MIÉRCOLES"
I17,"Pregunta I17.4.21 Regularmente, ¿cuáles días y cuántas horas dedica usted a su trabajo principal? - JUEVES"
I17,"Pregunta I17.5.21 Regularmente, ¿cuáles días y cuántas horas dedica usted a su trabajo principal? - VIERNES"
I17,"Pregunta I17.6.21 Regularmente, ¿cuáles días y cuántas horas dedica usted a su trabajo principal? - SÁBADO"
I17,"Pregunta I17.7.21 Regularmente, ¿cuáles días y cuántas horas dedica usted a su trabajo principal? - DOMINGO"
I18,"Pregunta I18.21 Si usted quisiera, ¿podría reducir el número de horas que trabaja, aunque le reduzcan su sueldo?"
I19,"Pregunta I19.21 Acerca de las actividades que usted realiza en su trabajo actual, ¿considera que son similares o iguales a las que realizó en su trabajo a lo largo de su vida, o la mayor parte de su vida?"
I20C,Pregunta I20C.21 Ocupación
I21,"Pregunta I21.21 En su trabajo principal actual, ¿usted es…?"
I22,"Pregunta I22.21 Ese trabajo principal, ¿usted lo realiza en un local para trabajar?"
I23A,Pregunta I23A.21 Entrevistador: clasifica y registra la respuesta anterior en el siguiente listado. - SIN LOCAL
I23A,Pregunta I23A.1.21 Entrevistador: clasifica y registra la respuesta anterior en el siguiente listado. - CON LOCAL
I23B,Pregunta I23B.21 ¿A qué edad entró a trabajar a su trabajo principal actual?
I24,Pregunta I24.21 ¿Por cuántos años ha realizado este tipo de actividades o trabajo?
I25A1,"Pregunta I25A1.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - IMSS"
I25A2,"Pregunta I25A2.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - ISSSTE"
I25A3,"Pregunta I25A3.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - SAR (Sistema de Ahorro para el Retiro)"
I25A4,"Pregunta I25A4.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - Cuenta de Afore"
I25A5,"Pregunta I25A5.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - Crédito para vivienda"
I25A6,"Pregunta I25A6.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - Servicio médico particular o Seguro de gastos médicos"
I25A7,"Pregunta I25A7.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - Seguro de vida"
I25A8,"Pregunta I25A8.21 En el trabajo principal actual, ¿cuáles de las siguientes prestaciones le dan? - Otro"
I25B1,"Pregunta I25B1.21 Ahora piense acerca de todos los trabajos que tiene actualmente. Regularmente, ¿cuáles días y cuántas horas dedica usted, contando todos sus trabajos? - LUNES"
I25B2,"Pregunta I25B2.21 Ahora piense acerca de todos los trabajos que tiene actualmente. Regularmente, ¿cuáles días y cuántas horas dedica usted, contando todos sus trabajos? - MARTES"
I25B3,"Pregunta I25B3.21 Ahora piense acerca de todos los trabajos que tiene actualmente. Regularmente, ¿cuáles días y cuántas horas dedica usted, contando todos sus trabajos? - MIÉRCOLES"
I25B4,"Pregunta I25B4.21 Ahora piense acerca de todos los trabajos que tiene actualmente. Regularmente, ¿cuáles días y cuántas horas dedica usted, contando todos sus trabajos? - JUEVES"
I25B5,"Pregunta I25B5.21 Ahora piense acerca de todos los trabajos que tiene actualmente. Regularmente, ¿cuáles días y cuántas horas dedica usted, contando todos sus trabajos? - VIERNES"
I25B6,"Pregunta I25B6.21 Ahora piense acerca de todos los trabajos que tiene actualmente. Regularmente, ¿cuáles días y cuántas horas dedica usted, contando todos sus trabajos? - SÁBADO"
I25B7,"Pregunta I25B7.21 Ahora piense acerca de todos los trabajos que tiene actualmente. Regularmente, ¿cuáles días y cuántas horas dedica usted, contando todos sus trabajos? - DOMINGO"
I25C,"Pregunta I25C.21 En su trabajo actual (con pago o sin pago), ¿tiene contacto directo con insecticidas o plaguicidas?"
I26,Pregunta I26.1.21 ¿Cuál es el motivo por el que usted no trabaja? - Se dedica a los quehaceres del hogar
I26,Pregunta I26.2.21 ¿Cuál es el motivo por el que usted no trabaja? - Está pensionado(a) o jubilado(a)
I26,Pregunta I26.3.21 ¿Cuál es el motivo por el que usted no trabaja? - Edad avanzada
I26,Pregunta I26.4.21 ¿Cuál es el motivo por el que usted no trabaja? - Está enfermo(a) o con incapacidad temporal
I26,Pregunta I26.5.21 ¿Cuál es el motivo por el que usted no trabaja? - Está incapacitado(a) para trabajar por el resto de su vida
I26,Pregunta I26.6.21 ¿Cuál es el motivo por el que usted no trabaja? - No tiene clientes/no encuentra trabajo
I26,Pregunta I26.7.21 ¿Cuál es el motivo por el que usted no trabaja? - OTRO
I26,Pregunta I26.8.21 ¿Cuál es el motivo por el que usted no trabaja? - NO RESPONDE
I26,Pregunta I26.9.21 ¿Cuál es el motivo por el que usted no trabaja? - NO SABE
I27,"Pregunta I27.21 ¿Ha trabajado usted en alguna empresa, negocio, actividad por su cuenta o como ayudante sin pago alguna vez en su vida?"
I28,Pregunta I28.01.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - Cerró y quebró su fuente de trabajo o hubo recorte de personal
I28,Pregunta I28.02.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - Era temporal o se terminó la temporada de trabajo
I28,Pregunta I28.03.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - La empresa o negocio cambió de domicilio
I28,Pregunta I28.04.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - Ganaba muy poco
I28,Pregunta I28.05.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - El horario de trabajo era inconveniente
I28,Pregunta I28.06.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - No se relacionaba con sus estudios o capacitación
I28,Pregunta I28.07.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - Por cuidado de hijos u otros familiares
I28,Pregunta I28.08.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - Por enfermedad
I28,Pregunta I28.09.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - Se jubiló o pensionó
I28,Pregunta I28.10.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - OTRO
I28,Pregunta I28.11.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - Dejó de trabajar o perdió su trabajo debido a la pandemia de COVID-19
I28,Pregunta I28.88.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - NO RESPONDE
I28,Pregunta I28.99.21 ¿Cuál es el motivo por el que usted dejó su último trabajo? - NO SABE
I29,Pregunta I29.1.21 ¿En qué año o hace cuántos años dejó usted el último trabajo que tuvo? - AÑO
I29,Pregunta I29.2.21 ¿En qué año o hace cuántos años dejó usted el último trabajo que tuvo? - AÑOS
I30,Pregunta I30.21 ¿Diría usted que su situación económica es…?
I31,Pregunta I31.21 ¿Diría usted que su situación económica de su hogar es…?
